model,dataset,pretraining length,ImageNet accuracy,freeze encoder,pretraining scheme,seed,accuracy,balanced accuracy,sensitivity,specificity,precision,dice index,jaccard index,mcc,modified hausdorff distance,area under roc,average precision score,mean dice index,mean jaccard index
basic U-Net,ACDC,50,0.536,True,advanced,123126,0.9938198767105588,,,,,,,,3.911859659188187,0.9968950809412114,0.954973333746465,0.8915044185455936,0.8060819706188216
basic U-Net,ACDC,50,0.536,True,advanced,123127,0.993824173852278,,,,,,,,3.750567033624176,0.9967137646023932,0.9543542473747902,0.8921072405152737,0.8070868263444284
basic U-Net,ACDC,50,0.536,True,advanced,123128,0.9939033746194806,,,,,,,,4.083795360590074,0.9968436745334932,0.956814122061608,0.8927339811633219,0.8077770771659353
basic U-Net,ACDC,100,0.567,False,advanced,123124,0.9945215147513466,,,,,,,,3.384692596213942,0.9976401854017262,0.9609420791173884,0.9015665510252444,0.8225850956534262
basic U-Net,ACDC,100,0.567,False,advanced,123125,0.9943479250436232,,,,,,,,3.6119410955833167,0.9969081902854126,0.9587765318421824,0.8991476330546965,0.8186609730617341
basic U-Net,ACDC,100,0.567,False,advanced,123126,0.9946668581611317,,,,,,,,3.4215218318376976,0.9970412902639042,0.9633266930654956,0.9039827005195812,0.8265568259562768
basic U-Net,ACDC,100,0.567,False,advanced,123127,0.9945284976066402,,,,,,,,3.084625727981313,0.996197179409048,0.9604858188284052,0.9018721636677096,0.8231734426107886
basic U-Net,ACDC,100,0.567,False,advanced,123128,0.9947956427575676,,,,,,,,3.308349758967505,0.9977801701384862,0.964546301397148,0.9057339506968262,0.8294436813969638
basic U-Net,ACDC,100,0.567,True,advanced,123124,0.9937758495301,,,,,,,,3.8500240975921263,0.9981466927011334,0.9554220803808776,0.8914012821817936,0.8057630606067522
basic U-Net,ACDC,100,0.567,True,advanced,123125,0.993983705238601,,,,,,,,3.911299761794537,0.9975364310696264,0.9559892936726838,0.8937882029737086,0.8098762007794642
basic U-Net,ACDC,100,0.567,True,advanced,123126,0.9937281920057752,,,,,,,,4.052907472128199,0.9976192925740868,0.9551699000918312,0.8903596712645144,0.8043996664189711
basic U-Net,ACDC,100,0.567,True,advanced,123127,0.9938468264571164,,,,,,,,3.797400185508687,0.996607841505414,0.9540461690925822,0.8919769791885847,0.806732613673491
basic U-Net,ACDC,100,0.567,True,advanced,123128,0.9936859799972498,,,,,,,,3.9830392835604393,0.9981982873781856,0.9549477700848528,0.890372094287846,0.8042998389328911
basic U-Net,ACDC,150,0.62,False,advanced,123124,0.9948084786162372,,,,,,,,3.157947035912924,0.99698273242143,0.9642818428387326,0.906881878145252,0.8314220317449302
basic U-Net,ACDC,150,0.62,False,advanced,123125,0.9946841208166584,,,,,,,,3.2518368374423425,0.9974266034292162,0.9629433999663762,0.9051004555489476,0.8284544691968821
basic U-Net,ACDC,150,0.62,False,advanced,123126,0.9947450216872296,,,,,,,,3.216640383304544,0.9969427740924308,0.9637968961469962,0.9048946033164244,0.8281282674367869
basic U-Net,ACDC,150,0.62,False,advanced,123127,0.9943441835667818,,,,,,,,3.561127752591531,0.995956737285522,0.9590131488974296,0.8995534852203096,0.819197384925889
basic U-Net,ACDC,150,0.62,False,advanced,123128,0.9946211639860404,,,,,,,,3.144190894796235,0.9972679399136748,0.9617092743355916,0.9043957188641114,0.8272652225979806
basic U-Net,ACDC,150,0.62,True,advanced,123124,0.993685350243722,,,,,,,,3.9241383063948887,0.9978192926074828,0.9544090902645118,0.8895432626806028,0.8029648124122346
basic U-Net,ACDC,150,0.62,True,advanced,123125,0.9936643275891908,,,,,,,,3.84689331831591,0.9978503286994316,0.9532428510729052,0.889986942392322,0.8037606752658067
basic U-Net,ACDC,150,0.62,True,advanced,123126,0.9936872209821428,,,,,,,,3.931221091248105,0.9975334615465458,0.9536991947559392,0.8895018594724519,0.8027938450597788
basic U-Net,ACDC,150,0.62,True,advanced,123127,0.9935904797269745,,,,,,,,4.127091309103009,0.9965441922037628,0.950755178564118,0.8883842914796128,0.8014656250258537
basic U-Net,ACDC,150,0.62,True,advanced,123128,0.9937237466867556,,,,,,,,4.117419700228083,0.9981555577583532,0.9549349281985468,0.8909304066204652,0.8052245703914629
basic U-Net,ACDC,200,0.658,False,advanced,123124,0.994549409128196,,,,,,,,3.2192336888945263,0.9965955642126608,0.9600445054347851,0.9027007009139164,0.8243928685706026
basic U-Net,ACDC,200,0.658,False,advanced,123125,0.9945773035050453,,,,,,,,3.248291598611542,0.997234619064573,0.9619055188288018,0.9030954165562308,0.8252481249895934
basic U-Net,ACDC,200,0.658,False,advanced,123126,0.994599974632046,,,,,,,,3.608603037897719,0.998135328231832,0.963365362073926,0.9036722735758552,0.8261625770098231
basic U-Net,ACDC,200,0.658,False,advanced,123127,0.9946090875360368,,,,,,,,3.42148033456171,0.9962921294087036,0.9623040660338792,0.9038467425471888,0.8262810992929163
basic U-Net,ACDC,200,0.658,False,advanced,123128,0.9948649341677888,,,,,,,,3.1411114670253064,0.9977613145852168,0.9652683066172406,0.907793527887649,0.8328046550058779
basic U-Net,ACDC,200,0.658,True,advanced,123124,0.9934462846912696,,,,,,,,4.232931500206105,0.9969935039014944,0.9493904889549004,0.8865630923605857,0.7980771354786026
basic U-Net,ACDC,200,0.658,True,advanced,123125,0.9936738479807584,,,,,,,,4.009705423551558,0.9967233609992846,0.9524627950214748,0.8891909061870406,0.8024218567402599
basic U-Net,ACDC,200,0.658,True,advanced,123126,0.9936914625573744,,,,,,,,3.821472258307241,0.9967486334461468,0.952863506519449,0.8903724513860481,0.804653890357763
basic U-Net,ACDC,200,0.658,True,advanced,123127,0.9936422862157176,,,,,,,,3.805877268606592,0.997160694169624,0.952224067834998,0.8894893135031342,0.8033384979736417
basic U-Net,ACDC,200,0.658,True,advanced,123128,0.9935963512525132,,,,,,,,3.905617933778411,0.9964090943032698,0.950003068116,0.8875370005085476,0.8000100135472757
basic U-Net,ACDC,250,0.702,False,advanced,123124,0.9943773197156418,,,,,,,,3.1343927741052884,0.9961656763270736,0.9586906579550696,0.9011248914212304,0.8219056008624478
basic U-Net,ACDC,250,0.702,False,advanced,123125,0.994869360964646,,,,,,,,3.147843936364199,0.9974912242735512,0.9654115992741662,0.9075827777095448,0.8324619499052227
basic U-Net,ACDC,250,0.702,False,advanced,123126,0.9945694686302728,,,,,,,,3.119278092122489,0.9974116463744604,0.9613233671226749,0.9033776309561056,0.8256593875955464
basic U-Net,ACDC,250,0.702,False,advanced,123127,0.994605697980284,,,,,,,,3.291250719194548,0.9967094004138588,0.9621107208500772,0.9041268968620444,0.8268473709765273
basic U-Net,ACDC,250,0.702,False,advanced,123128,0.9945978816276744,,,,,,,,3.487252257182417,0.9973667688671825,0.9621003307615528,0.90346685628122,0.8258598233808727
basic U-Net,ACDC,250,0.702,True,advanced,123124,0.9937049837360596,,,,,,,,3.9663850616692495,0.997609068700092,0.953040143610088,0.8897465342628544,0.8032644212286894
basic U-Net,ACDC,250,0.702,True,advanced,123125,0.993635933113952,,,,,,,,3.858519757674765,0.9982558659596736,0.9532649128974569,0.8880467865621169,0.8003176968270141
basic U-Net,ACDC,250,0.702,True,advanced,123126,0.9936079831706148,,,,,,,,4.009051809280797,0.9982128301921944,0.9539765198034392,0.8880575242217946,0.8006502574510513
basic U-Net,ACDC,250,0.702,True,advanced,123127,0.9933269649199132,,,,,,,,4.244900513190537,0.997956135848882,0.950022765046809,0.8837639751911123,0.7936956576803263
basic U-Net,ACDC,250,0.702,True,advanced,123128,0.9936388410934772,,,,,,,,4.034838781531593,0.9977597577687404,0.9526443906045298,0.8886422293274917,0.801387248351847
basic U-Net,ACDC,300,0.718,False,advanced,123124,0.9946770638727144,,,,,,,,3.205323325119757,0.9980527069810792,0.9639802391196064,0.904763571061236,0.827880087273122
basic U-Net,ACDC,300,0.718,False,advanced,123125,0.9944858595883752,,,,,,,,3.65464759107964,0.998294265974273,0.962804115045528,0.9017380177738402,0.822995185647796
basic U-Net,ACDC,300,0.718,False,advanced,123126,0.9944862115094644,,,,,,,,3.4524775755064767,0.9972600397028458,0.9624901695476292,0.9027923434190128,0.8247829343908567
basic U-Net,ACDC,300,0.718,False,advanced,123127,0.9945362769149249,,,,,,,,3.4120639171791645,0.9958189417929588,0.9608175236766164,0.9030805088615388,0.8248394005178367
basic U-Net,ACDC,300,0.718,False,advanced,123128,0.9948351690525188,,,,,,,,3.047625620876323,0.9983404407055476,0.9661961227178898,0.9068811731714338,0.8314100467636155
basic U-Net,ACDC,300,0.718,True,advanced,123124,0.99379377898348,,,,,,,,4.002982654364224,0.9984869175575438,0.9549788557171812,0.8914471204682698,0.8058334970835254
basic U-Net,ACDC,300,0.718,True,advanced,123125,0.993354081365934,,,,,,,,4.160438308454103,0.9976532101407676,0.9496631267226308,0.8850387222680783,0.7957992747516179
basic U-Net,ACDC,300,0.718,True,advanced,123126,0.9933718811641756,,,,,,,,4.078742118281113,0.9976120175474692,0.949465204290711,0.8851525911098181,0.7960411405797582
basic U-Net,ACDC,300,0.718,True,advanced,123127,0.9934159268667968,,,,,,,,3.9361119531334,0.997815204798573,0.951180302574826,0.8850158552094985,0.7957392620352218
basic U-Net,ACDC,300,0.718,True,advanced,123128,0.9935644931328712,,,,,,,,4.144724830081346,0.998458253740372,0.9524175142655588,0.8876698160287159,0.7999027963655297
basic U-Net,ACDC,0,0.001,False,simple,123124,0.9947264254359968,,,,,,,,3.087900167642459,0.9983536510149684,0.9651300527817376,0.906667872302847,0.8308733599301794
basic U-Net,ACDC,0,0.001,False,simple,123125,0.9947923272904654,,,,,,,,3.277683525161646,0.9984932571432182,0.966913577722996,0.9073522857949144,0.8320123323662322
basic U-Net,ACDC,0,0.001,False,simple,123126,0.9949202783895854,,,,,,,,3.3429008870261576,0.9980782801749908,0.9663734122312344,0.908655635837229,0.834231258320577
basic U-Net,ACDC,0,0.001,False,simple,123127,0.9947931422656192,,,,,,,,3.108293369265622,0.998616764798626,0.966325456472998,0.9078109674508617,0.8329518935161898
basic U-Net,ACDC,0,0.001,False,simple,123128,0.994987106352183,,,,,,,,3.178849294379496,0.9987284433000236,0.9670685840442872,0.909116554998152,0.8349921160037983
basic U-Net,ACDC,0,0.001,True,simple,123124,0.9924857438619036,,,,,,,,5.3348179974722685,0.9962320258102598,0.9386642932703794,0.871652450704531,0.7748173510730076
basic U-Net,ACDC,0,0.001,True,simple,123125,0.9928464629781978,,,,,,,,5.05896932371187,0.9983637555875204,0.9450007126844968,0.8766868861419229,0.7830939401975229
basic U-Net,ACDC,0,0.001,True,simple,123126,0.9924728339145836,,,,,,,,5.397720812950888,0.9973747282299558,0.9393580518014396,0.8697311525891825,0.7717685452816759
basic U-Net,ACDC,0,0.001,True,simple,123127,0.9923849462531296,,,,,,,,5.214961002667585,0.9975282243544512,0.9388939741092032,0.8690721678993291,0.770745067216298
basic U-Net,ACDC,0,0.001,True,simple,123128,0.9926975818353596,,,,,,,,5.090397347369993,0.9982221615160594,0.94316206357582,0.8741608003161536,0.7788014320237643
basic U-Net,ACDC,1,0.03,False,simple,123124,0.9943870808953228,,,,,,,,3.1810604091187664,0.9966564327142544,0.9590110932685896,0.9007060336098697,0.8212146869014069
basic U-Net,ACDC,1,0.03,False,simple,123125,0.9941830963188016,,,,,,,,3.4778296254737096,0.9969213468812356,0.9587532207357932,0.898086829163522,0.8165598536420328
basic U-Net,ACDC,1,0.03,False,simple,123126,0.9941726683412676,,,,,,,,3.346049535395217,0.9967829085774472,0.9574510511788038,0.8978301775124775,0.8163044132199149
basic U-Net,ACDC,1,0.03,False,simple,123127,0.9945238855881572,,,,,,,,3.3419047478737127,0.9978450973679543,0.962517040916308,0.9033371487535932,0.8255937244922803
basic U-Net,ACDC,1,0.03,False,simple,123128,0.9945170323880016,,,,,,,,3.790548138956341,0.9977588196386328,0.9631234697986638,0.9027069762880364,0.8242356272417658
basic U-Net,ACDC,1,0.03,True,simple,123124,0.9924309923493096,,,,,,,,4.65895055982097,0.9924947242380928,0.9332036203102488,0.8706586843370513,0.7733934008128562
basic U-Net,ACDC,1,0.03,True,simple,123125,0.9926777075549086,,,,,,,,4.87604133210695,0.995545873402792,0.9403699015438746,0.8747399863132083,0.7797000897009028
basic U-Net,ACDC,1,0.03,True,simple,123126,0.9929560215698732,,,,,,,,4.695468420150636,0.9956948163280396,0.9448829408516466,0.8781902097553794,0.7850431159126282
basic U-Net,ACDC,1,0.03,True,simple,123127,0.9927193824207192,,,,,,,,4.975193272968065,0.9938228586537068,0.93854206657979,0.875008725268957,0.780114110707362
basic U-Net,ACDC,1,0.03,True,simple,123128,0.9927533520668956,,,,,,,,5.195816583861875,0.99607957434442,0.9413968901156448,0.8757977491968569,0.7811503711159995
basic U-Net,ACDC,5,0.243,False,simple,123124,0.9945499092265856,,,,,,,,3.0152161833320363,0.9983000751827243,0.9618692956441764,0.9018373120555392,0.822888422338509
basic U-Net,ACDC,5,0.243,False,simple,123125,0.9944078998060656,,,,,,,,3.188469311135232,0.997932836588068,0.961081975789508,0.9002365671162442,0.8202051671465179
basic U-Net,ACDC,5,0.243,False,simple,123126,0.9943304030778204,,,,,,,,3.153028210998308,0.997368166890194,0.9593596068127828,0.89905557013406,0.8182966870248656
basic U-Net,ACDC,5,0.243,False,simple,123127,0.9942112500059272,,,,,,,,3.316399942685006,0.997289306385326,0.9573382248364944,0.896839278300419,0.8146766502660214
basic U-Net,ACDC,5,0.243,False,simple,123128,0.9947553385317882,,,,,,,,3.204394264932039,0.9981513402237032,0.9647746625851148,0.9058088345552888,0.8296125021335605
basic U-Net,ACDC,5,0.243,True,simple,123124,0.9933208340840984,,,,,,,,3.673012585339392,0.995623332983412,0.9472615561141824,0.8836784336237172,0.7930481012964924
basic U-Net,ACDC,5,0.243,True,simple,123125,0.9938431775910876,,,,,,,,3.8755473612111984,0.9981301737565276,0.9568588593167008,0.8923506800089994,0.8071178172743146
basic U-Net,ACDC,5,0.243,True,simple,123126,0.9935333758997326,,,,,,,,3.968137848009077,0.9971065105230758,0.9520608474140384,0.887208209331637,0.7989274819426143
basic U-Net,ACDC,5,0.243,True,simple,123127,0.9938037253847868,,,,,,,,3.8195967886831976,0.9974885656121558,0.9547240377676842,0.8926755016802516,0.8082443423045585
basic U-Net,ACDC,5,0.243,True,simple,123128,0.9940025052336222,,,,,,,,3.5424925977461155,0.9983340893605158,0.958788157179486,0.8936061694918626,0.8093325261924318
basic U-Net,ACDC,20,0.515,False,simple,123124,0.9946848431809991,,,,,,,,3.09758750823257,0.9982269996482576,0.9642037719549288,0.9041769135918618,0.8269030417213058
basic U-Net,ACDC,20,0.515,False,simple,123125,0.9946638760929558,,,,,,,,3.466488855872246,0.9979441470649272,0.9637774577570184,0.904641655534904,0.8276403665174962
basic U-Net,ACDC,20,0.515,False,simple,123126,0.9943178450515894,,,,,,,,3.421543370722953,0.9984193656388212,0.9609652055035408,0.8996888567953847,0.8197212209562403
basic U-Net,ACDC,20,0.515,False,simple,123127,0.9943126588460665,,,,,,,,3.6714146979603313,0.9972147598126448,0.9600061585124026,0.8997027071909786,0.8194358573306969
basic U-Net,ACDC,20,0.515,False,simple,123128,0.994748114888381,,,,,,,,3.281087107687641,0.9979660058506132,0.9640221483356864,0.9052394264219998,0.8285167919744091
basic U-Net,ACDC,20,0.515,True,simple,123124,0.9936236158758346,,,,,,,,3.94481727644482,0.9977640886493736,0.9533414365488744,0.8883019912461735,0.8007241037224393
basic U-Net,ACDC,20,0.515,True,simple,123125,0.993777757312846,,,,,,,,3.9693947285758,0.9974605905050096,0.9553076595855936,0.890469141172674,0.8045538741319659
basic U-Net,ACDC,20,0.515,True,simple,123126,0.9938204138532736,,,,,,,,4.186976470282398,0.9979781613224034,0.9560185356992106,0.8906138900465721,0.8046994445511816
basic U-Net,ACDC,20,0.515,True,simple,123127,0.9936122062236836,,,,,,,,4.223989509760359,0.997120416174974,0.9528331691400602,0.8879238821497407,0.8003410138564035
basic U-Net,ACDC,20,0.515,True,simple,123128,0.9939851499672824,,,,,,,,4.004965735969569,0.9981135950768024,0.957337615502086,0.893438863677294,0.8091402411268388
basic U-Net,ACDC,50,0.568,False,simple,123124,0.994270835802955,,,,,,,,3.4399880194393053,0.996262946553311,0.959029533522283,0.8984759400268306,0.8168698886858264
basic U-Net,ACDC,50,0.568,False,simple,123125,0.9944071403973996,,,,,,,,3.457959216258697,0.9970098478640776,0.9609899890374646,0.9014626117409208,0.8225096707599125
basic U-Net,ACDC,50,0.568,False,simple,123126,0.9947471702580892,,,,,,,,3.4306649408850505,0.9977966955431988,0.9648656504583948,0.9054510827348144,0.8289434316445252
basic U-Net,ACDC,50,0.568,False,simple,123127,0.9947375943000342,,,,,,,,3.345888241260145,0.997133014028168,0.9648351549098464,0.905351570909768,0.82862741845401
basic U-Net,ACDC,50,0.568,False,simple,123128,0.9946098099003774,,,,,,,,3.380433603452857,0.9977971111486252,0.9637454850901304,0.9032934859166428,0.8253095204385245
basic U-Net,ACDC,50,0.568,True,simple,123124,0.9938548465535144,,,,,,,,3.814241932928701,0.9979397702987188,0.9561188884344878,0.8924596876906712,0.8074838308512046
basic U-Net,ACDC,50,0.568,True,simple,123125,0.9939120985580572,,,,,,,,3.743406365906166,0.9980480713994054,0.957038981714076,0.8933774195362921,0.8090410276293594
basic U-Net,ACDC,50,0.568,True,simple,123126,0.9939364737240156,,,,,,,,3.781433781689457,0.9988131579855936,0.9588646447573628,0.8934841195035056,0.8092955187637151
basic U-Net,ACDC,50,0.568,True,simple,123127,0.9935681790432253,,,,,,,,4.157061310957334,0.9974796861706492,0.9533863349792816,0.8883252650924511,0.8010028122175039
basic U-Net,ACDC,50,0.568,True,simple,123128,0.9938237107982132,,,,,,,,4.196634616058748,0.9984806504791884,0.9572116352480348,0.8924044606714308,0.8076220849430356
basic U-Net,ACDC,100,0.613,False,simple,123124,0.9947654516325584,,,,,,,,3.502011949437678,0.9974123047456666,0.9633204112030002,0.9051904020219492,0.8284884686086901
basic U-Net,ACDC,100,0.613,False,simple,123125,0.9947847702481318,,,,,,,,3.1037898787051024,0.9982598854000778,0.9663947796265908,0.9064807992314567,0.8308673361696669
basic U-Net,ACDC,100,0.613,False,simple,123126,0.9946929744103729,,,,,,,,3.235224806712026,0.99714607681053,0.963501983237022,0.9043444913665284,0.8268708804772524
basic U-Net,ACDC,100,0.613,False,simple,123127,0.9947807324166889,,,,,,,,3.1880940609995654,0.9974905470642949,0.9646211205592258,0.90612991513236,0.8301832205044809
basic U-Net,ACDC,100,0.613,False,simple,123128,0.9944563537833814,,,,,,,,3.2894131801655124,0.9962589509979952,0.9607012599780934,0.9010786469304236,0.8216726518319168
basic U-Net,ACDC,100,0.613,True,simple,123124,0.9932634524244176,,,,,,,,4.267660471712721,0.9946515732811616,0.9461833784704364,0.8848190481628317,0.7950798598804766
basic U-Net,ACDC,100,0.613,True,simple,123125,0.9931150158134816,,,,,,,,4.229794202660833,0.99404340945492,0.9441013863710616,0.8815133869138463,0.7899690957800457
basic U-Net,ACDC,100,0.613,True,simple,123126,0.993198532244566,,,,,,,,4.337616507053769,0.9959454446134278,0.9458441107774072,0.8819712484258583,0.7908299734827576
basic U-Net,ACDC,100,0.613,True,simple,123127,0.993101420546146,,,,,,,,4.181420928031423,0.9953463396310748,0.944660286350394,0.881122788383344,0.7893819142023085
basic U-Net,ACDC,100,0.613,True,simple,123128,0.99332852078157,,,,,,,,4.197563011734985,0.9940996024696244,0.945355400793408,0.8851086392102165,0.7956161566384942
