dataset,metric,margin,encoder,pretraining_scheme,pooled,level,pretraining_length,robustness
COVID-QU,inv_pearson_corr,0.0,resnet50,simple_training,True,5,5,0.014007719233632088
COVID-QU,inv_pearson_corr,0.25,resnet50,simple_training,False,1,5,0.0864223763346672
COVID-QU,inv_pearson_corr,0.25,resnet50,simple_training,True,1,5,0.1217181384563446
COVID-QU,inv_pearson_corr,0.25,resnet50,simple_training,False,2,5,0.08144022524356842
COVID-QU,inv_pearson_corr,0.25,resnet50,simple_training,True,2,5,0.1216309666633606
COVID-QU,inv_pearson_corr,0.25,resnet50,simple_training,False,3,5,0.08540911972522736
COVID-QU,inv_pearson_corr,0.25,resnet50,simple_training,True,3,5,0.12659381330013275
COVID-QU,inv_pearson_corr,0.25,resnet50,simple_training,False,4,5,0.18767160177230835
COVID-QU,inv_pearson_corr,0.25,resnet50,simple_training,True,4,5,0.14853426814079285
COVID-QU,inv_pearson_corr,0.25,resnet50,simple_training,False,5,5,0.1078517958521843
COVID-QU,inv_pearson_corr,0.25,resnet50,simple_training,True,5,5,0.13424260914325714
COVID-QU,inv_pearson_corr,0.5,resnet50,simple_training,False,1,5,0.2329443395137787
COVID-QU,inv_pearson_corr,0.5,resnet50,simple_training,True,1,5,0.2863931655883789
COVID-QU,inv_pearson_corr,0.5,resnet50,simple_training,False,2,5,0.22854605317115784
COVID-QU,inv_pearson_corr,0.5,resnet50,simple_training,True,2,5,0.2927960455417633
COVID-QU,inv_pearson_corr,0.5,resnet50,simple_training,False,3,5,0.2478005737066269
COVID-QU,inv_pearson_corr,0.5,resnet50,simple_training,True,3,5,0.3209341764450073
COVID-QU,inv_pearson_corr,0.5,resnet50,simple_training,False,4,5,0.4376676380634308
COVID-QU,inv_pearson_corr,0.5,resnet50,simple_training,True,4,5,0.37948137521743774
COVID-QU,inv_pearson_corr,0.5,resnet50,simple_training,False,5,5,0.29046404361724854
COVID-QU,inv_pearson_corr,0.5,resnet50,simple_training,True,5,5,0.34202978014945984
COVID-QU,inv_pearson_corr,0.75,resnet50,simple_training,False,1,5,0.42562270164489746
COVID-QU,inv_pearson_corr,0.75,resnet50,simple_training,True,1,5,0.4866310656070709
COVID-QU,inv_pearson_corr,0.75,resnet50,simple_training,False,2,5,0.43843021988868713
COVID-QU,inv_pearson_corr,0.75,resnet50,simple_training,True,2,5,0.5114225149154663
COVID-QU,inv_pearson_corr,0.75,resnet50,simple_training,False,3,5,0.4737327992916107
COVID-QU,inv_pearson_corr,0.75,resnet50,simple_training,True,3,5,0.5571324825286865
COVID-QU,inv_pearson_corr,0.75,resnet50,simple_training,False,4,5,0.6876676082611084
COVID-QU,inv_pearson_corr,0.75,resnet50,simple_training,True,4,5,0.6293950080871582
COVID-QU,inv_pearson_corr,0.75,resnet50,simple_training,False,5,5,0.5324571132659912
COVID-QU,inv_pearson_corr,0.75,resnet50,simple_training,True,5,5,0.58841472864151
COVID-QU,inv_pearson_corr,1.0,resnet50,simple_training,False,1,5,0.6516618132591248
COVID-QU,inv_pearson_corr,1.0,resnet50,simple_training,True,1,5,0.7124198079109192
COVID-QU,inv_pearson_corr,1.0,resnet50,simple_training,False,2,5,0.6839173436164856
COVID-QU,inv_pearson_corr,1.0,resnet50,simple_training,True,2,5,0.7566348314285278
COVID-QU,inv_pearson_corr,1.0,resnet50,simple_training,False,3,5,0.7234947681427002
COVID-QU,inv_pearson_corr,1.0,resnet50,simple_training,True,3,5,0.8069607019424438
COVID-QU,inv_pearson_corr,1.0,resnet50,simple_training,False,4,5,0.9376676082611084
COVID-QU,inv_pearson_corr,1.0,resnet50,simple_training,True,4,5,0.8793949484825134
COVID-QU,inv_pearson_corr,1.0,resnet50,simple_training,False,5,5,0.7824570536613464
COVID-QU,inv_pearson_corr,1.0,resnet50,simple_training,True,5,5,0.83841472864151
COVID-QU,l2_loss,0.0,resnet50,simple_training,False,1,5,0.011359837837517262
COVID-QU,l2_loss,0.0,resnet50,simple_training,True,1,5,0.015562179498374462
COVID-QU,l2_loss,0.0,resnet50,simple_training,False,2,5,0.032638777047395706
COVID-QU,l2_loss,0.0,resnet50,simple_training,True,2,5,0.03910408169031143
COVID-QU,l2_loss,0.0,resnet50,simple_training,False,3,5,0.025069719180464745
COVID-QU,l2_loss,0.0,resnet50,simple_training,True,3,5,0.028582096099853516
COVID-QU,l2_loss,0.0,resnet50,simple_training,False,4,5,0.018762169405817986
COVID-QU,l2_loss,0.0,resnet50,simple_training,True,4,5,0.014204001054167747
COVID-QU,l2_loss,0.0,resnet50,simple_training,False,5,5,0.0060987514443695545
COVID-QU,l2_loss,0.0,resnet50,simple_training,True,5,5,0.003967203665524721
COVID-QU,l2_loss,0.25,resnet50,simple_training,False,1,5,0.09350400418043137
COVID-QU,l2_loss,0.25,resnet50,simple_training,True,1,5,0.12845999002456665
COVID-QU,l2_loss,0.25,resnet50,simple_training,False,2,5,0.08170190453529358
COVID-QU,l2_loss,0.25,resnet50,simple_training,True,2,5,0.12742681801319122
COVID-QU,l2_loss,0.25,resnet50,simple_training,False,3,5,0.0773143470287323
COVID-QU,l2_loss,0.25,resnet50,simple_training,True,3,5,0.12839184701442719
COVID-QU,l2_loss,0.25,resnet50,simple_training,False,4,5,0.08210523426532745
COVID-QU,l2_loss,0.25,resnet50,simple_training,True,4,5,0.15441860258579254
COVID-QU,l2_loss,0.25,resnet50,simple_training,False,5,5,0.13447391986846924
COVID-QU,l2_loss,0.25,resnet50,simple_training,True,5,5,0.20699313282966614
COVID-QU,l2_loss,0.5,resnet50,simple_training,False,1,5,0.26397112011909485
COVID-QU,l2_loss,0.5,resnet50,simple_training,True,1,5,0.3243798613548279
COVID-QU,l2_loss,0.5,resnet50,simple_training,False,2,5,0.1719171106815338
COVID-QU,l2_loss,0.5,resnet50,simple_training,True,2,5,0.2830408811569214
COVID-QU,l2_loss,0.5,resnet50,simple_training,False,3,5,0.17806103825569153
COVID-QU,l2_loss,0.5,resnet50,simple_training,True,3,5,0.3135748505592346
COVID-QU,l2_loss,0.5,resnet50,simple_training,False,4,5,0.20751148462295532
COVID-QU,l2_loss,0.5,resnet50,simple_training,True,4,5,0.39059746265411377
COVID-QU,l2_loss,0.5,resnet50,simple_training,False,5,5,0.3684306740760803
COVID-QU,l2_loss,0.5,resnet50,simple_training,True,5,5,0.4569827914237976
COVID-QU,l2_loss,0.75,resnet50,simple_training,False,1,5,0.48293086886405945
COVID-QU,l2_loss,0.75,resnet50,simple_training,True,1,5,0.5546267032623291
COVID-QU,l2_loss,0.75,resnet50,simple_training,False,2,5,0.30558374524116516
COVID-QU,l2_loss,0.75,resnet50,simple_training,True,2,5,0.48772817850112915
COVID-QU,l2_loss,0.75,resnet50,simple_training,False,3,5,0.33015790581703186
COVID-QU,l2_loss,0.75,resnet50,simple_training,True,3,5,0.5437585711479187
COVID-QU,l2_loss,0.75,resnet50,simple_training,False,4,5,0.3845774829387665
COVID-QU,l2_loss,0.75,resnet50,simple_training,True,4,5,0.6403272151947021
COVID-QU,l2_loss,0.75,resnet50,simple_training,False,5,5,0.6184269785881042
COVID-QU,l2_loss,0.75,resnet50,simple_training,True,5,5,0.7069827914237976
COVID-QU,l2_loss,1.0,resnet50,simple_training,False,1,5,0.7211980819702148
COVID-QU,l2_loss,1.0,resnet50,simple_training,True,1,5,0.797780454158783
COVID-QU,l2_loss,1.0,resnet50,simple_training,False,2,5,0.479846715927124
COVID-QU,l2_loss,1.0,resnet50,simple_training,True,2,5,0.7208490967750549
COVID-QU,l2_loss,1.0,resnet50,simple_training,False,3,5,0.525292158126831
COVID-QU,l2_loss,1.0,resnet50,simple_training,True,3,5,0.7892627120018005
COVID-QU,l2_loss,1.0,resnet50,simple_training,False,4,5,0.6072993874549866
COVID-QU,l2_loss,1.0,resnet50,simple_training,True,4,5,0.8903202414512634
COVID-QU,l2_loss,1.0,resnet50,simple_training,False,5,5,0.8684269785881042
COVID-QU,l2_loss,1.0,resnet50,simple_training,True,5,5,0.9569827914237976
COVID-QU,cosine_distance,0.0,resnet50,simple_training,False,1,20,0.007799375336617231
COVID-QU,cosine_distance,0.0,resnet50,simple_training,True,1,20,0.012511533685028553
COVID-QU,cosine_distance,0.0,resnet50,simple_training,False,2,20,0.00020121132547501475
COVID-QU,cosine_distance,0.0,resnet50,simple_training,True,2,20,0.0047349100932478905
COVID-QU,cosine_distance,0.0,resnet50,simple_training,False,3,20,0.0002977396361529827
COVID-QU,cosine_distance,0.0,resnet50,simple_training,True,3,20,0.00552495289593935
COVID-QU,cosine_distance,0.0,resnet50,simple_training,False,4,20,0.00023449667787645012
COVID-QU,cosine_distance,0.0,resnet50,simple_training,True,4,20,0.0021617761813104153
COVID-QU,cosine_distance,0.0,resnet50,simple_training,False,5,20,0.0013509000418707728
COVID-QU,cosine_distance,0.0,resnet50,simple_training,True,5,20,0.005890325643122196
COVID-QU,cosine_distance,0.25,resnet50,simple_training,False,1,20,0.12137410044670105
COVID-QU,cosine_distance,0.25,resnet50,simple_training,True,1,20,0.1558871865272522
COVID-QU,cosine_distance,0.25,resnet50,simple_training,False,2,20,0.06852120906114578
COVID-QU,cosine_distance,0.25,resnet50,simple_training,True,2,20,0.17831340432167053
COVID-QU,cosine_distance,0.25,resnet50,simple_training,False,3,20,0.05134333297610283
COVID-QU,cosine_distance,0.25,resnet50,simple_training,True,3,20,0.16841799020767212
COVID-QU,cosine_distance,0.25,resnet50,simple_training,False,4,20,0.08974049240350723
COVID-QU,cosine_distance,0.25,resnet50,simple_training,True,4,20,0.20071648061275482
COVID-QU,cosine_distance,0.25,resnet50,simple_training,False,5,20,0.036041464656591415
COVID-QU,cosine_distance,0.25,resnet50,simple_training,True,5,20,0.08976209908723831
COVID-QU,cosine_distance,0.5,resnet50,simple_training,False,1,20,0.33338865637779236
COVID-QU,cosine_distance,0.5,resnet50,simple_training,True,1,20,0.3808630108833313
COVID-QU,cosine_distance,0.5,resnet50,simple_training,False,2,20,0.30244261026382446
COVID-QU,cosine_distance,0.5,resnet50,simple_training,True,2,20,0.42766478657722473
COVID-QU,cosine_distance,0.5,resnet50,simple_training,False,3,20,0.26323407888412476
COVID-QU,cosine_distance,0.5,resnet50,simple_training,True,3,20,0.4168602526187897
COVID-QU,cosine_distance,0.5,resnet50,simple_training,False,4,20,0.33189910650253296
COVID-QU,cosine_distance,0.5,resnet50,simple_training,True,4,20,0.450716495513916
COVID-QU,cosine_distance,0.5,resnet50,simple_training,False,5,20,0.15599960088729858
COVID-QU,cosine_distance,0.5,resnet50,simple_training,True,5,20,0.27823135256767273
COVID-QU,cosine_distance,0.75,resnet50,simple_training,False,1,20,0.5815553069114685
COVID-QU,cosine_distance,0.75,resnet50,simple_training,True,1,20,0.6298153400421143
COVID-QU,cosine_distance,0.75,resnet50,simple_training,False,2,20,0.5524426698684692
COVID-QU,cosine_distance,0.75,resnet50,simple_training,True,2,20,0.6776648163795471
COVID-QU,cosine_distance,0.75,resnet50,simple_training,False,3,20,0.5132340788841248
COVID-QU,cosine_distance,0.75,resnet50,simple_training,True,3,20,0.6668603420257568
COVID-QU,cosine_distance,0.75,resnet50,simple_training,False,4,20,0.581899106502533
COVID-QU,cosine_distance,0.75,resnet50,simple_training,True,4,20,0.700716495513916
COVID-QU,cosine_distance,0.75,resnet50,simple_training,False,5,20,0.3653334975242615
COVID-QU,cosine_distance,0.75,resnet50,simple_training,True,5,20,0.5256777405738831
COVID-QU,cosine_distance,1.0,resnet50,simple_training,False,1,20,0.8315553069114685
COVID-QU,cosine_distance,1.0,resnet50,simple_training,True,1,20,0.8798153400421143
COVID-QU,cosine_distance,1.0,resnet50,simple_training,False,2,20,0.8024426102638245
COVID-QU,cosine_distance,1.0,resnet50,simple_training,True,2,20,0.9276648759841919
COVID-QU,cosine_distance,1.0,resnet50,simple_training,False,3,20,0.7632340788841248
COVID-QU,cosine_distance,1.0,resnet50,simple_training,True,3,20,0.9168601632118225
COVID-QU,cosine_distance,1.0,resnet50,simple_training,False,4,20,0.831899106502533
COVID-QU,cosine_distance,1.0,resnet50,simple_training,True,4,20,0.950716495513916
COVID-QU,cosine_distance,1.0,resnet50,simple_training,False,5,20,0.6151506304740906
COVID-QU,cosine_distance,1.0,resnet50,simple_training,True,5,20,0.7756777405738831
COVID-QU,inv_pearson_corr,0.0,resnet50,simple_training,False,1,20,0.012476402334868908
COVID-QU,inv_pearson_corr,0.0,resnet50,simple_training,True,1,20,0.021901024505496025
COVID-QU,inv_pearson_corr,0.0,resnet50,simple_training,False,2,20,0.0003133504360448569
COVID-QU,inv_pearson_corr,0.0,resnet50,simple_training,True,2,20,0.009562323801219463
COVID-QU,inv_pearson_corr,0.0,resnet50,simple_training,False,3,20,0.00042478906107135117
COVID-QU,inv_pearson_corr,0.0,resnet50,simple_training,True,3,20,0.009696556255221367
COVID-QU,inv_pearson_corr,0.0,resnet50,simple_training,False,4,20,0.00038995209615677595
COVID-QU,inv_pearson_corr,0.0,resnet50,simple_training,True,4,20,0.006715789437294006
COVID-QU,inv_pearson_corr,0.0,resnet50,simple_training,False,5,20,0.0014224733458831906
COVID-QU,inv_pearson_corr,0.0,resnet50,simple_training,True,5,20,0.006657343357801437
COVID-QU,inv_pearson_corr,0.25,resnet50,simple_training,False,1,20,0.09797697514295578
COVID-QU,inv_pearson_corr,0.25,resnet50,simple_training,True,1,20,0.13611601293087006
COVID-QU,inv_pearson_corr,0.25,resnet50,simple_training,False,2,20,0.026046425104141235
COVID-QU,inv_pearson_corr,0.25,resnet50,simple_training,True,2,20,0.13044105470180511
COVID-QU,inv_pearson_corr,0.25,resnet50,simple_training,False,3,20,0.025110999122262
COVID-QU,inv_pearson_corr,0.25,resnet50,simple_training,True,3,20,0.1303611695766449
COVID-QU,inv_pearson_corr,0.25,resnet50,simple_training,False,4,20,0.050707146525382996
COVID-QU,inv_pearson_corr,0.25,resnet50,simple_training,True,4,20,0.11428535729646683
COVID-QU,inv_pearson_corr,0.25,resnet50,simple_training,False,5,20,0.034075867384672165
COVID-QU,inv_pearson_corr,0.25,resnet50,simple_training,True,5,20,0.08343605697154999
COVID-QU,inv_pearson_corr,0.5,resnet50,simple_training,False,1,20,0.2603882849216461
COVID-QU,inv_pearson_corr,0.5,resnet50,simple_training,True,1,20,0.3178786635398865
COVID-QU,inv_pearson_corr,0.5,resnet50,simple_training,False,2,20,0.1756075769662857
COVID-QU,inv_pearson_corr,0.5,resnet50,simple_training,True,2,20,0.3491068482398987
COVID-QU,inv_pearson_corr,0.5,resnet50,simple_training,False,3,20,0.16831739246845245
COVID-QU,inv_pearson_corr,0.5,resnet50,simple_training,True,3,20,0.3533998131752014
COVID-QU,inv_pearson_corr,0.5,resnet50,simple_training,False,4,20,0.2368728220462799
COVID-QU,inv_pearson_corr,0.5,resnet50,simple_training,True,4,20,0.33482179045677185
COVID-QU,inv_pearson_corr,0.5,resnet50,simple_training,False,5,20,0.1481107920408249
COVID-QU,inv_pearson_corr,0.5,resnet50,simple_training,True,5,20,0.2553357183933258
COVID-QU,inv_pearson_corr,0.75,resnet50,simple_training,False,1,20,0.46919915080070496
COVID-QU,inv_pearson_corr,0.75,resnet50,simple_training,True,1,20,0.5335988402366638
COVID-QU,inv_pearson_corr,0.75,resnet50,simple_training,False,2,20,0.4149338901042938
COVID-QU,inv_pearson_corr,0.75,resnet50,simple_training,True,2,20,0.5975172519683838
COVID-QU,inv_pearson_corr,0.75,resnet50,simple_training,False,3,20,0.4084128141403198
COVID-QU,inv_pearson_corr,0.75,resnet50,simple_training,True,3,20,0.6030252575874329
COVID-QU,inv_pearson_corr,0.75,resnet50,simple_training,False,4,20,0.48645681142807007
COVID-QU,inv_pearson_corr,0.75,resnet50,simple_training,True,4,20,0.5846887230873108
COVID-QU,inv_pearson_corr,0.75,resnet50,simple_training,False,5,20,0.34779876470565796
COVID-QU,inv_pearson_corr,0.75,resnet50,simple_training,True,5,20,0.49625036120414734
COVID-QU,inv_pearson_corr,1.0,resnet50,simple_training,False,1,20,0.7089134454727173
COVID-QU,inv_pearson_corr,1.0,resnet50,simple_training,True,1,20,0.7731291651725769
COVID-QU,inv_pearson_corr,1.0,resnet50,simple_training,False,2,20,0.6649180054664612
COVID-QU,inv_pearson_corr,1.0,resnet50,simple_training,True,2,20,0.8475143909454346
COVID-QU,inv_pearson_corr,1.0,resnet50,simple_training,False,3,20,0.658412754535675
COVID-QU,inv_pearson_corr,1.0,resnet50,simple_training,True,3,20,0.8530253171920776
COVID-QU,inv_pearson_corr,1.0,resnet50,simple_training,False,4,20,0.7364568710327148
COVID-QU,inv_pearson_corr,1.0,resnet50,simple_training,True,4,20,0.8346887230873108
COVID-QU,inv_pearson_corr,1.0,resnet50,simple_training,False,5,20,0.5971758365631104
COVID-QU,inv_pearson_corr,1.0,resnet50,simple_training,True,5,20,0.746244490146637
COVID-QU,l2_loss,0.0,resnet50,simple_training,False,1,20,0.009623420424759388
COVID-QU,l2_loss,0.0,resnet50,simple_training,True,1,20,0.01331199798732996
COVID-QU,l2_loss,0.0,resnet50,simple_training,False,2,20,0.0003842951846309006
COVID-QU,l2_loss,0.0,resnet50,simple_training,True,2,20,0.006076785735785961
COVID-QU,l2_loss,0.0,resnet50,simple_training,False,3,20,0.00037593490560539067
COVID-QU,l2_loss,0.0,resnet50,simple_training,True,3,20,0.004985839128494263
COVID-QU,l2_loss,0.0,resnet50,simple_training,False,4,20,0.00035903402022086084
COVID-QU,l2_loss,0.0,resnet50,simple_training,True,4,20,0.0017884868429973722
COVID-QU,l2_loss,0.0,resnet50,simple_training,False,5,20,0.00020850275177508593
COVID-QU,l2_loss,0.0,resnet50,simple_training,True,5,20,0.0003620129427872598
COVID-QU,l2_loss,0.25,resnet50,simple_training,False,1,20,0.12650147080421448
COVID-QU,l2_loss,0.25,resnet50,simple_training,True,1,20,0.16340278089046478
COVID-QU,l2_loss,0.25,resnet50,simple_training,False,2,20,0.03145653381943703
COVID-QU,l2_loss,0.25,resnet50,simple_training,True,2,20,0.16388605535030365
COVID-QU,l2_loss,0.25,resnet50,simple_training,False,3,20,0.038624390959739685
COVID-QU,l2_loss,0.25,resnet50,simple_training,True,3,20,0.18237756192684174
COVID-QU,l2_loss,0.25,resnet50,simple_training,False,4,20,0.05601474270224571
COVID-QU,l2_loss,0.25,resnet50,simple_training,True,4,20,0.2088727205991745
COVID-QU,l2_loss,0.25,resnet50,simple_training,False,5,20,0.19427774846553802
COVID-QU,l2_loss,0.25,resnet50,simple_training,True,5,20,0.23765911161899567
COVID-QU,l2_loss,0.5,resnet50,simple_training,False,1,20,0.34606224298477173
COVID-QU,l2_loss,0.5,resnet50,simple_training,True,1,20,0.3963155746459961
COVID-QU,l2_loss,0.5,resnet50,simple_training,False,2,20,0.192739799618721
COVID-QU,l2_loss,0.5,resnet50,simple_training,True,2,20,0.40862366557121277
COVID-QU,l2_loss,0.5,resnet50,simple_training,False,3,20,0.22157076001167297
COVID-QU,l2_loss,0.5,resnet50,simple_training,True,3,20,0.43210649490356445
COVID-QU,l2_loss,0.5,resnet50,simple_training,False,4,20,0.24396976828575134
COVID-QU,l2_loss,0.5,resnet50,simple_training,True,4,20,0.4588727056980133
COVID-QU,l2_loss,0.5,resnet50,simple_training,False,5,20,0.4442777633666992
COVID-QU,l2_loss,0.5,resnet50,simple_training,True,5,20,0.4876590967178345
COVID-QU,l2_loss,0.75,resnet50,simple_training,False,1,20,0.5916997194290161
COVID-QU,l2_loss,0.75,resnet50,simple_training,True,1,20,0.6442855596542358
COVID-QU,l2_loss,0.75,resnet50,simple_training,False,2,20,0.4353218972682953
COVID-QU,l2_loss,0.75,resnet50,simple_training,True,2,20,0.6585784554481506
COVID-QU,l2_loss,0.75,resnet50,simple_training,False,3,20,0.4708811044692993
COVID-QU,l2_loss,0.75,resnet50,simple_training,True,3,20,0.6821064949035645
COVID-QU,l2_loss,0.75,resnet50,simple_training,False,4,20,0.4931356608867645
COVID-QU,l2_loss,0.75,resnet50,simple_training,True,4,20,0.7088727355003357
COVID-QU,l2_loss,0.75,resnet50,simple_training,False,5,20,0.6942777037620544
COVID-QU,l2_loss,0.75,resnet50,simple_training,True,5,20,0.7376590967178345
COVID-QU,l2_loss,1.0,resnet50,simple_training,False,1,20,0.8411465287208557
COVID-QU,l2_loss,1.0,resnet50,simple_training,True,1,20,0.8939469456672668
COVID-QU,l2_loss,1.0,resnet50,simple_training,False,2,20,0.6852818727493286
COVID-QU,l2_loss,1.0,resnet50,simple_training,True,2,20,0.9085785746574402
